"year","เดือน","วันที่","เซล","เขตการขาย","Segment","LastSegment","LastGroupCode","LastGroupOfDebt","ลูกค้า","รหัสหลัก","ชื่อหลัก","typecode","categorycode","formatcode","groupcode","Code","Name1","weight","จำนวน","UnitCode","Price","volume","TurnOver","DebtLimit1","DocDate","CreditDay","DocNo","taxNo","FOC","Period","Q","TYPE","หนี้ในเดือน","SumOfAmount","Email"
2026,4,3,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-326  อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","113-326","อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","PCO","PCO - CTL","MAG","MAG","3441414","MAGNATEC  10W30  3X4L+1L  TH",$5.00,$1.00,"ล",$2986.00,$15.00,$2790.65,$45000.00,03-Apr-2026 0:00:00,30,"CR69406-20280","INV-69-01925","","P2","Q2","PCO","",$2986.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-326  อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","113-326","อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","PCO","PCO - CTL","MAG","MAG","3441429","MAGNATEC  10W-40  3X4L+1L  TH",$5.00,$1.00,"ล",$2986.00,$15.00,$2790.65,$45000.00,03-Apr-2026 0:00:00,30,"CR69406-20280","INV-69-01925","","P2","Q2","PCO","",$2986.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-326  อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","113-326","อู่เจริญยนต์ (ช่างแดง ด่านช้าง)","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$4.00,"ล",$3338.00,$84.00,$12478.50,$45000.00,03-Apr-2026 0:00:00,30,"CR69406-20280","INV-69-01925","","P2","Q2","PCO","",$13352.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-384/1  ท.การยาง เซอร์วิส","113-384","หจก. ท.การยาง","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$3.00,"ล",$3441.00,$63.00,$9647.66,$0.00,03-Apr-2026 0:00:00,30,"CR69407-20307","INV-69-01932","","P2","Q2","PCO","",$10323.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-384/1  ท.การยาง เซอร์วิส","113-384","หจก. ท.การยาง","PCO","PCO - CTL","MAG FS","MAG","3442229","MAG  5W30  3X4P1L_TH",$5.00,$1.00,"ล",$3516.00,$15.00,$3285.98,$0.00,03-Apr-2026 0:00:00,30,"CR69407-20307","INV-69-01932","","P2","Q2","PCO","",$3516.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-384/1  ท.การยาง เซอร์วิส","113-384","หจก. ท.การยาง","PCO","PCO - CTL","MAG FS","MAG-3นับ1","3440397","MAG  0W20   1X3.5L_TH",$3.50,$2.00,"ล",$985.00,$7.00,$1841.12,$0.00,03-Apr-2026 0:00:00,30,"CR69407-20307","INV-69-01932","","P2","Q2","PCO","",$1970.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","07 : อ.ด่านช้าง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-384/1  ท.การยาง เซอร์วิส","113-384","หจก. ท.การยาง","PCO","PCO - CTL","MAG FS","MAG-PU","3440027","MAG PU  5W30  3X6P1L_ TH",$7.00,$1.00,"กล",$0.00,$7.00,$0.00,$0.00,03-Apr-2026 0:00:00,30,"CR69407-20307","INV-69-01932","Y","P2","Q2","PCO","",$0.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","09 : อ.สองพี่น้อง","2B-1 : BikePoint Option 1 (150L)","2B-1 : BikePoint Option 1 (150L)","BIKEPOINT",,"113-129  ร้านชัชวาลย์พานิช","113-129","ร้านชัชวาลย์พานิช","CTSP","CT","CT","CRB TURBO","3436199","CRB TM 20W50 CH4 12X1L  R",$1.00,$1.00,"ล",$1656.00,$12.00,$1547.66,$100000.00,03-Apr-2026 0:00:00,30,"CR69406-20285","INV-69-01927","","P2","Q2","PCO","",$1656.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","09 : อ.สองพี่น้อง","2B-1 : BikePoint Option 1 (150L)","2B-1 : BikePoint Option 1 (150L)","BIKEPOINT",,"113-129  ร้านชัชวาลย์พานิช","113-129","ร้านชัชวาลย์พานิช","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439390","ACTIV 4T 20W-40  12X1L F TH",$1.00,$1.00,"ล",$1380.00,$12.00,$1289.72,$100000.00,03-Apr-2026 0:00:00,30,"CR69406-20285","INV-69-01927","","P2","Q2","MCO","",$1380.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","09 : อ.สองพี่น้อง","2B-1 : BikePoint Option 1 (150L)","2B-1 : BikePoint Option 1 (150L)","BIKEPOINT",,"113-129  ร้านชัชวาลย์พานิช","113-129","ร้านชัชวาลย์พานิช","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$1.00,"ล",$1164.00,$9.60,$1087.85,$100000.00,03-Apr-2026 0:00:00,30,"CR69406-20285","INV-69-01927","","P2","Q2","MCO","",$1164.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","09 : อ.สองพี่น้อง","2B-1 : BikePoint Option 1 (150L)","2B-1 : BikePoint Option 1 (150L)","BIKEPOINT",,"113-129  ร้านชัชวาลย์พานิช","113-129","ร้านชัชวาลย์พานิช","MCO","MCO - 4T","ACTIV 4T","ACTIV ESS","3435677","ACTIV ES  SAE 40   12 X 0.7L  R",$0.70,$3.00,"ล",$912.00,$25.20,$2557.01,$100000.00,03-Apr-2026 0:00:00,30,"CR69406-20285","INV-69-01927","","P2","Q2","MCO","",$2736.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","09 : อ.สองพี่น้อง","2B-1 : BikePoint Option 1 (150L)","2B-1 : BikePoint Option 1 (150L)","BIKEPOINT",,"113-129  ร้านชัชวาลย์พานิช","113-129","ร้านชัชวาลย์พานิช","MCO","MCO - 4T","POWER1 4T","4T-PW","3444621","POWER1 4T 10W-30 12x0.8L (เสื้อ)",$0.80,$1.00,"ล",$1512.00,$9.60,$1413.08,$100000.00,03-Apr-2026 0:00:00,30,"CR69406-20285","INV-69-01927","","P2","Q2","MCO","",$1512.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","09 : อ.สองพี่น้อง","2B-1 : BikePoint Option 1 (150L)","2B-1 : BikePoint Option 1 (150L)","BIKEPOINT",,"113-129  ร้านชัชวาลย์พานิช","113-129","ร้านชัชวาลย์พานิช","MCO","MCO - 4T","POWER1 4T","4T-PW RAC","3440472","POWER1  UL  AT 5W40  12X1L",$1.00,$6.00,"กป",$265.00,$6.00,$1485.98,$100000.00,03-Apr-2026 0:00:00,30,"CR69406-20285","INV-69-01927","","P2","Q2","MCO","",$1590.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","09 : อ.สองพี่น้อง","2B-1 : BikePoint Option 1 (150L)","2B-1 : BikePoint Option 1 (150L)","BIKEPOINT",,"113-206  ร้านเสรียนต์","113-206","ร้านเสรียนต์","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$2.00,"ล",$1164.00,$19.20,$2175.70,$100000.00,03-Apr-2026 0:00:00,30,"CR69406-20291","INV-69-01928","","P2","Q2","MCO","",$2328.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","09 : อ.สองพี่น้อง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-74  บริษัท ทวีผลศูนย์ล้อ จำกัด","113-74","บริษัท ทวีผลศูนย์ล้อ จำกัด","PCO","PCO - CTL","MAG FS","MAG-PU","3440027","MAG PU  5W30  3X6P1L_ TH",$7.00,$2.00,"กล",$0.00,$14.00,$0.00,$150000.00,03-Apr-2026 0:00:00,30,"CR69406-20282","INV-69-01926","Y","P2","Q2","PCO","",$0.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","09 : อ.สองพี่น้อง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-74  บริษัท ทวีผลศูนย์ล้อ จำกัด","113-74","บริษัท ทวีผลศูนย์ล้อ จำกัด","PCO","PCO - CTL","MAG FS","MAG-PU","3440027","MAG PU  5W30  3X6P1L_ TH",$7.00,$10.00,"ล",$3984.00,$210.00,$37233.64,$150000.00,03-Apr-2026 0:00:00,30,"CR69406-20282","INV-69-01926","","P2","Q2","PCO","",$39840.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","10 : อ.หนองหญ้าไซ","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-282  นุกุลเจริญยนต์","113-282","นุกุลเจริญยนต์","PCO","PCO - CTL","MAG","MAG","3441429","MAGNATEC  10W-40  3X4L+1L  TH",$5.00,$4.00,"ล",$2986.00,$60.00,$11162.62,$125000.00,03-Apr-2026 0:00:00,60,"CR69404-20167","INV-69-01922","","P2","Q2","PCO","",$11944.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","10 : อ.หนองหญ้าไซ","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-282  นุกุลเจริญยนต์","113-282","นุกุลเจริญยนต์","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$4.00,"ล",$3338.00,$84.00,$12478.50,$125000.00,03-Apr-2026 0:00:00,60,"CR69404-20167","INV-69-01922","","P2","Q2","PCO","",$13352.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","10 : อ.หนองหญ้าไซ","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-282  นุกุลเจริญยนต์","113-282","นุกุลเจริญยนต์","PCO","PCO - CTL","MAG","MAG-PU","3439624","MAGNATEC  PU 15W40  3X6P1L  FS  R",$7.00,$2.00,"ล",$3338.00,$42.00,$6239.25,$125000.00,03-Apr-2026 0:00:00,60,"CR69404-20167","INV-69-01922","","P2","Q2","PCO","",$6676.00,"casspb62@gmail.com"
2026,4,3,"สุพรรณบุรี 2 : นุช","10 : อ.หนองหญ้าไซ","4A-S : CAS Silver (500L)","4A-S : CAS Silver (500L)","AUTOSERVIC","Silver","113-891/1  ร้านป.เจริญยนต์","113-891","ร้านป.เจริญการยาง","PCO","PCO - CTL","GTX","GTX-PU","3436261","GTX  DIESEL 15W40   3 x 6P1L R",$7.00,$30.00,"ล",$2154.00,$630.00,$60392.52,$0.00,03-Apr-2026 0:00:00,30,"CR69406-20276","INV-69-01919","","P2","Q2","PCO","",$64620.00,"casspb62@gmail.com"
2026,4,4,"นครสวรรค์ 1 : มัดหมี่","25 : อ.พยุหะคีรี","2B-2 : BikePoint Option 2 (100L)","2B-2 : BikePoint Option 2 (100L)","BIKEPOINT",,"206-1385  เป็ดมอเตอร์ไซต์","206-1385","เป็ดมอเตอร์ไซต์","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$1.00,"ล",$1152.00,$9.60,$1076.64,$0.00,04-Apr-2026 0:00:00,1,"CA69407-20313","INV-69-01938","","P2","Q2","MCO","หนี้ในเดือน",$1152.00,"dsr5nakhonsawan@gmail.com"
2026,4,4,"นครสวรรค์ 1 : มัดหมี่","25 : อ.พยุหะคีรี","2B-2 : BikePoint Option 2 (100L)","2B-2 : BikePoint Option 2 (100L)","BIKEPOINT",,"206-1385  เป็ดมอเตอร์ไซต์","206-1385","เป็ดมอเตอร์ไซต์","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3438918","ACTIV AT 20W40 12X0.8L SN  R",$0.80,$1.00,"ล",$1307.00,$9.60,$1221.50,$0.00,04-Apr-2026 0:00:00,1,"CA69407-20313","INV-69-01938","","P2","Q2","MCO","หนี้ในเดือน",$1307.00,"dsr5nakhonsawan@gmail.com"
2026,4,4,"นครสวรรค์ 1 : มัดหมี่","25 : อ.พยุหะคีรี","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1939  สไปร์ทคาร์แคร์","113-1939","สไปร์ทคาร์แคร์","PCO","PCO - CTL","GTX PS","GTX-PU","3440548","GTX  DS 15W40   3X6P1L (PART-SYN)",$7.00,$2.00,"ล",$2294.00,$42.00,$4287.85,$20000.00,04-Apr-2026 0:00:00,7,"CR69404-20179","INV-69-01937","","P2","Q2","PCO","หนี้ในเดือน",$4588.00,"dsr5nakhonsawan@gmail.com"
2026,4,4,"นครสวรรค์ 1 : มัดหมี่","25 : อ.พยุหะคีรี","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1939  สไปร์ทคาร์แคร์","113-1939","สไปร์ทคาร์แคร์","PCO","PCO - CTL","GTX PS","GTX-PU","3440858","GTX DS 10W-30 3X6+1L N TH (PART-SYN)",$7.00,$1.00,"ล",$2294.00,$21.00,$2143.93,$20000.00,04-Apr-2026 0:00:00,7,"CR69404-20179","INV-69-01937","","P2","Q2","PCO","หนี้ในเดือน",$2294.00,"dsr5nakhonsawan@gmail.com"
2026,4,4,"นครสวรรค์ 1 : มัดหมี่","25 : อ.พยุหะคีรี","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1939  สไปร์ทคาร์แคร์","113-1939","สไปร์ทคาร์แคร์","PCO","PCO - CTL","MAG","MAG-PU","3435551","MAGNATEC  PU  10W30  12x1L R",$1.00,$3.00,"กป",$0.00,$3.00,$0.00,$20000.00,04-Apr-2026 0:00:00,7,"CR69404-20179","INV-69-01937","Y","P2","Q2","PCO","หนี้ในเดือน",$0.00,"dsr5nakhonsawan@gmail.com"
2026,4,4,"นครสวรรค์ 2 : แอน","14 : อ.ไชโย","2S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถมอเตอร์ไซด์","2S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถมอเตอร์ไซด์","SPARE",,"113-1182  ร้านบำรุงไทย","113-1182","ร้านบำรุงไทย","SPARE","SP","SPARK","SPARK","BM6A","หัวเทียน NGK BM6A",$0.00,$30.00,"ห-02",$43.00,$0.00,$1205.61,$10000.00,04-Apr-2026 0:00:00,1,"CA69502-25097","INV-69-01936","","P2","Q2","","หนี้ในเดือน",$1290.00,"dsr6nakhonsawan@gmail.com"
2026,4,4,"นครสวรรค์ 2 : แอน","14 : อ.ไชโย","2S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถมอเตอร์ไซด์","2S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถมอเตอร์ไซด์","SPARE",,"113-1182  ร้านบำรุงไทย","113-1182","ร้านบำรุงไทย","SPARE","SP","SPARK","SPARK","C7HSA","หัวเทียน NGK C7HSA",$0.00,$30.00,"ห-02",$42.00,$0.00,$1177.57,$10000.00,04-Apr-2026 0:00:00,1,"CA69502-25097","INV-69-01936","","P2","Q2","","หนี้ในเดือน",$1260.00,"dsr6nakhonsawan@gmail.com"
2026,4,4,"นครสวรรค์ 2 : แอน","14 : อ.ไชโย","2S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถมอเตอร์ไซด์","2S : ร้านขายอะไหล่ - น้ำมันเครื่อง รถมอเตอร์ไซด์","SPARE",,"113-1182  ร้านบำรุงไทย","113-1182","ร้านบำรุงไทย","SPARE","SP","SPARK","SPARK","CPR6EA-9","หัวเทียน NGK CPR6EA-9",$0.00,$20.00,"ห-02",$69.00,$0.00,$1289.72,$10000.00,04-Apr-2026 0:00:00,1,"CA69502-25097","INV-69-01936","","P2","Q2","","หนี้ในเดือน",$1380.00,"dsr6nakhonsawan@gmail.com"
2026,4,4,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","2B-2 : BikePoint Option 2 (100L)","2B-2 : BikePoint Option 2 (100L)","BIKEPOINT",,"113-412  ร้านสมชัยยานยนต์","113-412","ร้านสมชัยยานยนต์","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$4.00,"ล",$1164.00,$38.40,$4351.40,$100000.00,04-Apr-2026 0:00:00,60,"CR69407-20308","INV-69-01933","","P2","Q2","MCO","",$4656.00,"casspb62@gmail.com"
2026,4,4,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","2B-2 : BikePoint Option 2 (100L)","2B-2 : BikePoint Option 2 (100L)","BIKEPOINT",,"113-412  ร้านสมชัยยานยนต์","113-412","ร้านสมชัยยานยนต์","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$5.00,"กป",$0.00,$4.00,$0.00,$100000.00,04-Apr-2026 0:00:00,60,"CR69407-20308","INV-69-01933","Y","P2","Q2","MCO","",$0.00,"casspb62@gmail.com"
2026,4,4,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-04  ร้านตลาดเขตศูนย์ล้อ","113-04","ร้านตลาดเขตศูนย์ล้อ","PCO","PCO - CTL","GTX","GTX-PU","3439370","GTX  DIESEL 20W50  3X6L  R",$6.00,$3.00,"ล",$1884.00,$54.00,$5282.24,$200000.00,04-Apr-2026 0:00:00,60,"CR69407-20309","INV-69-01934","","P2","Q2","PCO","",$5652.00,"casspb62@gmail.com"
2026,4,4,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-04  ร้านตลาดเขตศูนย์ล้อ","113-04","ร้านตลาดเขตศูนย์ล้อ","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$3.00,"ล",$3441.00,$63.00,$9647.66,$200000.00,04-Apr-2026 0:00:00,60,"CR69407-20309","INV-69-01934","","P2","Q2","PCO","",$10323.00,"casspb62@gmail.com"
2026,4,4,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-715/1  ร้านสมนึกคาร์ เซอร์วิส","113-715","ร้านสมนึกคาร์แคร์","PCO","PCO - CTL","EDGE","EDGE","3442496","EDGE  5W-30  K  1X4P1L",$5.00,$5.00,"ล",$2004.00,$25.00,$9364.49,$700000.00,04-Apr-2026 0:00:00,90,"CR69407-20311","INV-69-01935","","P2","Q2","PCO","",$10020.00,"casspb62@gmail.com"
2026,4,4,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-P : CAS Premium (1000L)","4A-P : CAS Premium (1000L)","AUTOSERVIC","Premium","113-715/1  ร้านสมนึกคาร์ เซอร์วิส","113-715","ร้านสมนึกคาร์แคร์","PCO","PCO - CTL","EDGE","EDGE-PU","3442579","EDGE PU 5W30 1X6P1L_TH",$7.00,$5.00,"ล",$1985.00,$35.00,$9275.70,$700000.00,04-Apr-2026 0:00:00,90,"CR69407-20311","INV-69-01935","","P2","Q2","PCO","",$9925.00,"casspb62@gmail.com"
2026,4,6,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","CTSP","SPECIAL","BRAKES","BRAKE","3435963","BRAKE  FLUID DOT3  24X0.5L R",$0.50,$1.00,"กป",$90.00,$0.50,$84.11,$0.00,06-Apr-2026 0:00:00,1,"CA69395-19735","INV-69-01954","","P2","Q2","PCO","หนี้ในเดือน",$90.00,"autopoom11@gmail.com"
